word,antonym,word_hi,antonym_hi
spill the beans,shut one's mouth,भेद खोलना,मुँह करना
spineless,spinous,अति दुर्बल,स्पिनर
spineless,spiny,अति दुर्बल,काँटेदार
spineless,vertebrate,अति दुर्बल,हड्डीवाला
spinous,spineless,स्पिनर,अति दुर्बल
spiny,spineless,काँटेदार,अति दुर्बल
spiny-finned fish,malacopterygian,स्पाइनी फिन्ड मछली,चालाक
spiny-finned fish,soft-finned fish,स्पाइनी फिन्ड मछली,मुलायम मछली
spirited,spiritless,साहसी,बेजान
spiritism,worldliness,अध्यात्मवाद,सांसारिकता
spiritless,spirited,बेजान,साहसी
spiritualise,literalise,आध्यात्मिक रूप से,साहित्यकार करना
spiritualise,literalize,आध्यात्मिक रूप से,साहित्यिक बनाना
spiritualism,worldliness,अध्यात्मवाद,सांसारिकता
spirituality,worldliness,आध्यात्मिकता,सांसारिकता
spiritualize,literalise,जोश पैदा करना,साहित्यकार करना
spiritualize,literalize,जोश पैदा करना,साहित्यिक बनाना
splayfoot,pigeon-toed,छींटेदार,कबूतर
splayfooted,pigeon-toed,छींटेदार,कबूतर
split,unify,विभाजित करना,एकता कायम करना
split,unite,विभाजित करना,एकजुट हो जाओ
split ticket,straight ticket,विभाजित टिकट,सीधा टिकट
split up,unify,विभाजित करना,एकता कायम करना
split up,unite,विभाजित करना,एकजुट हो जाओ
splitter,lumper,फाड़नेवाला,पिंड
spoil,undisrupt,बिगाड़ना,अविचलित
spoil,unspoilt,बिगाड़ना,अविकृत
spoils system,merit system,बिगाड़ प्रणाली,योग्यता प्रणाली
spoken,written,बोला,लिखा हुआ
sponginess,incompressibility,झिरझिरापन,असंपीड्यता
sponsor,boycott,प्रायोजक,बहिष्कार
spontaneous,induced,अविरल,प्रेरित किया
spontaneous abortion,live birth,सहज गर्भपात,लाइव जन्म
sporadic,continual,छिटपुट,नित्य
sportingly,unsportingly,निष्पक्षतापूर्वक,बेईमानी से
spotlight,background,सुर्खियों,पृष्ठभूमि
spotlight,downplay,सुर्खियों,नीचे गिरना
spotlight,play down,सुर्खियों,कम करके दिखाना
spread,collect,फैलाना,इकट्ठा करना
spread,fold,फैलाना,तह करना
spread,fold up,फैलाना,तह करो
spread,garner,फैलाना,संचित करना
spread,gather,फैलाना,इकट्ठा करना
spread,pull together,फैलाना,साथ मिलकर काम करना
spread,turn up,फैलाना,बढ़ाना
spread out,contract,छितराया हुआ,अनुबंध
spread out,fold,छितराया हुआ,तह करना
spread out,fold up,छितराया हुआ,तह करो
spread out,shrink,छितराया हुआ,सिकुड़ना
spread out,turn up,छितराया हुआ,बढ़ाना
spring equinox,September equinox,वसंत विषुव,सितंबर विषुव
spring equinox,autumnal equinox,वसंत विषुव,शरमाज
spring equinox,fall equinox,वसंत विषुव,विषम
springtide,neap,स्प्रिंग टाइड,नीप
springtide,neap tide,स्प्रिंग टाइड,उच्च ज्वार - भाटा
spue,keep down,उगलना,नीचे रखें
spuriousness,genuineness,चंचलता,असलियत
squander,conserve,गंवाना,संरक्षण
squander,economise,गंवाना,अर्थशास्त्र
squander,economize,गंवाना,बचत
squander,husband,गंवाना,पति
square,circular,वर्ग,परिपत्र
square,corrupt,वर्ग,भ्रष्ट
square,crooked,वर्ग,कुटिल
square,round,वर्ग,गोल
square shooter,liar,वर्ग शूटर,झूठा
square shooter,prevaricator,वर्ग शूटर,प्रिवरिकेटर
squeezability,incompressibility,निचोड़ने का काम,असंपीड्यता
stabile,mobile,स्थिर,गतिमान
stabilisation,destabilisation,स्थिरीकरण,अस्थिरता
stabilisation,destabilization,स्थिरीकरण,अस्थिरता
stabilise,destabilise,स्थिर,de-स्थिर
stabilise,destabilize,स्थिर,अस्थिर
stability,changefulness,स्थिरता,परिवर्तनशीलता
stability,inconstancy,स्थिरता,चंचलता
stability,instability,स्थिरता,अस्थिरता
stability,unstableness,स्थिरता,अस्थिरता
stabilization,destabilisation,स्थिरीकरण,अस्थिरता
stabilization,destabilization,स्थिरीकरण,अस्थिरता
stabilize,destabilise,स्थिर,de-स्थिर
stabilize,destabilize,स्थिर,अस्थिर
stable,unstable,स्थिर,अस्थिर
stableness,instability,हताश,अस्थिरता
stableness,unstableness,हताश,अस्थिरता
staccato,legato,असंबद्ध रीति,लोगाटो
staccato,smooth,असंबद्ध रीति,चिकना
staged,unstaged,मंचन,अयोग्य
stagnate,work,बहना,काम
stained,unstained,दाग,अस्थिर
stale,fresh,बासी,ताजा
staleness,freshness,बासांपन,ताजगी
stalinise,destalinise,मंचन,विच्छेद करना
stalinise,destalinize,मंचन,अपने भाग्य के लिए।
